IDNAME,RA,Dec,z,LookbackTime,SFR,F250,NAME_IAU,Feature
G15.DR1.14851,214.165237,0.112452,0.502043009,5.04066086,101.632126,0.033072,HATLAS J141639.6+000644,-
G15.DR1.14854,218.959473,0.166429996,1.64763582,9.68733597,1639.9729,0.043099,HATLAS J143550.2+000959,-
G15.DR1.14855,221.068054,1.40577805,0.397740006,4.24313736,85.7355347,0.043843,HATLAS J144416.3+012420,-
G15.DR1.14857,213.123718,1.31584704,5.80940451e-09,8.00465543e-08,2.16036465e-14,0.043613,HATLAS J141229.6+011857,-
G15.DR1.14860,221.933029,0.935633004,0.414319992,4.37689924,89.7345505,0.042418,HATLAS J144743.9+005608,-
G15.DR1.14861,219.668961,0.383381993,1.10858512,8.16430187,670.952881,0.043556,HATLAS J143840.5+002300,-
G15.DR1.14862,220.146973,-0.141119003,1.09812331,8.12613487,647.817444,0.042959,HATLAS J144035.2-000828,-
G15.DR1.14863,220.099747,1.06677103,0.168980002,2.0776701,12.4784346,0.032834,HATLAS J144023.9+010400,-
G15.DR1.14865,213.802673,0.953486025,0.357309997,3.90507317,50.1353836,0.031597,HATLAS J141512.6+005712,-
G15.DR1.14868,221.506042,1.26413798,1.7596494,9.92021561,1940.69934,0.04351,HATLAS J144601.4+011550,-
G15.DR1.14876,220.486252,0.903110027,2.0356319,10.4095211,2082.86328,0.032469,HATLAS J144156.6+005411,-
G15.DR1.14879,213.659897,0.913616002,2.40231037,10.9169693,3332.16504,0.033539,HATLAS J141438.3+005449,-
G15.DR1.1488,214.860275,1.26904404,1.87430227,10.1368494,4600.37598,0.088286,HATLAS J141926.4+011608,-
G15.DR1.14884,216.9758,0.116599999,0.701871574,6.31436634,241.691132,0.040648,HATLAS J142754.1+000659,-
G15.DR1.14886,215.081635,0.720009029,1.53466761,9.4282608,1463.1084,0.045517,HATLAS J142019.5+004312,-
G15.DR1.14887,220.490662,0.328992993,0.370209992,4.01482534,55.0173225,0.032306,HATLAS J144157.7+001944,-
G15.DR1.14888,214.506393,-0.393296987,1.39504135,9.06922626,840.226196,0.032648,HATLAS J141801.5-002335,-
G15.DR1.14889,219.304642,-0.37726301,0.477605999,4.86289358,120.009918,0.043068,HATLAS J143713.1-002238,-
G15.DR1.14893,216.669601,-0.960093975,1.56888044,9.50949287,1380.3866,0.040786,HATLAS J142640.7-005736,-
G15.DR1.14894,218.990067,1.43731797,3.18494487,11.6536627,7675.15088,0.033623,HATLAS J143557.6+012614,-
G15.DR1.14895,213.967316,-0.919932008,0.405739993,4.30802631,86.4425278,0.042687,HATLAS J141552.1-005511,-
G15.DR1.14897,217.981827,0.883578002,1.45434654,9.22737503,1150.94971,0.040608,HATLAS J143155.6+005300,-
G15.DR1.14899,213.267197,0.352286011,0.357805997,3.90932584,70.2062683,0.044102,HATLAS J141304.1+002108,-
G15.DR1.14900,212.812759,-0.0412800014,1.33986115,8.91396236,998.999207,0.042569,HATLAS J141115.0-000228,-
G15.DR1.14901,215.049606,0.744874001,3.0415647,11.5444365,8352.20898,0.042234,HATLAS J142011.9+004441,-
G15.DR1.14903,213.820816,1.05813301,0.390450001,4.18344402,64.0751495,0.034024,HATLAS J141516.9+010329,-
G15.DR1.14907,216.548813,0.138834998,0.91926527,7.40413761,459.956421,0.044549,HATLAS J142611.7+000819,-
G15.DR1.14908,221.216751,0.923695028,0.135741666,1.70568037,10.4895182,0.042236,HATLAS J144452.0+005525,-
G15.DR1.14910,219.735809,1.272753,1.22989762,8.57884979,607.157715,0.031397,HATLAS J143856.5+011621,-
G15.DR1.14912,218.445572,0.490716994,0.476381987,4.85385752,114.204742,0.041239,HATLAS J143346.9+002926,-
G15.DR1.14914,221.187531,-0.944772005,0.486809999,4.93047047,120.594963,0.041804,HATLAS J144445.0-005641,-
G15.DR1.14916,212.391235,0.571084976,0.792490005,6.80108356,330.521667,0.043599,HATLAS J140933.8+003415,-
G15.DR1.1492,212.648422,1.40431201,0.176689997,2.16162825,39.2391548,0.094993,HATLAS J141035.6+012415,-
G15.DR1.14920,215.633377,0.844856024,0.0400200002,0.536329746,0.928989351,0.040955,HATLAS J142232.0+005041,-
G15.DR1.14928,218.449631,-0.307920992,0.334919989,3.71030235,51.1348724,0.036301,HATLAS J143347.9-001828,-
G15.DR1.14931,216.365433,1.10263801,0.301939994,3.4131012,48.6759224,0.04225,HATLAS J142527.7+010609,-
G15.DR1.14932,212.807907,-0.529817998,1.45579696,9.23117352,1258.32983,0.044286,HATLAS J141113.8-003147,-
G15.DR1.14935,221.708252,0.717674971,0.295890003,3.35720944,50.1975632,0.045351,HATLAS J144649.9+004303,-
G15.DR1.14936,219.372589,-0.0860209987,2.37525511,10.8839998,4057.47656,0.042117,HATLAS J143729.4-000509,-
G15.DR1.14937,220.317764,0.869502008,0.520642519,5.1724658,103.266228,0.031455,HATLAS J144116.2+005210,-
G15.DR1.14938,216.667328,0.958468974,2.03859091,10.4141598,2173.23022,0.03374,HATLAS J142640.1+005730,-
G15.DR1.14939,220.643555,0.191381007,0.435737193,4.54564857,74.0124512,0.031779,HATLAS J144234.4+001128,-
G15.DR1.14940,217.817902,0.254047006,0.0541599989,0.718829811,1.36754811,0.033081,HATLAS J143116.2+001514,-
G15.DR1.14941,212.774963,0.583607972,2.81626487,11.3521957,6740.6665,0.043181,HATLAS J141105.9+003500,-
G15.DR1.14944,212.046417,-0.49634999,1.54321802,9.44878292,1382.05481,0.042442,HATLAS J140811.1-002946,-
G15.DR1.14945,213.191177,0.207649007,3.04994416,11.5510149,7900.14453,0.039683,HATLAS J141245.8+001227,-
G15.DR1.14951,220.07515,1.26995599,0.712369978,6.37337589,206.484528,0.033769,HATLAS J144018.0+011611,-
G15.DR1.14952,216.14711,-0.833616018,0.583939016,5.59946203,176.18013,0.04277,HATLAS J142435.3-005001,-
G15.DR1.14953,217.17836,-0.648639023,0.391992003,4.19612312,77.8908691,0.040975,HATLAS J142842.8-003855,-
G15.DR1.14954,217.112259,-0.648898005,1.49431348,9.32919979,1290.40027,0.042736,HATLAS J142826.9-003856,-
G15.DR1.14956,214.241089,-0.122218996,2.21654463,10.6770973,2570.75781,0.032134,HATLAS J141657.8-000719,-
G15.DR1.14957,219.02066,-0.812021971,0.201220006,2.42312908,22.8673458,0.043036,HATLAS J143604.9-004843,-
G15.DR1.14960,213.027603,-0.147501007,0.427377999,4.4803195,95.2191162,0.04231,HATLAS J141206.6-000851,-
G15.DR1.14961,221.045609,0.44787401,1.85674894,10.105011,1639.50146,0.032207,HATLAS J144410.9+002652,-
G15.DR1.14964,214.358093,0.146419004,0.732374191,6.48385954,212.420502,0.032857,HATLAS J141725.9+000847,-
G15.DR1.14965,220.828339,1.37546206,0.0269522294,0.364470541,0.436883152,0.041821,HATLAS J144318.8+012231,-
G15.DR1.14966,214.432236,-0.894931018,2.50651383,11.0382671,3825.88184,0.034295,HATLAS J141743.7-005341,-
G15.DR1.14968,219.431091,-0.497408986,0.380957305,4.1048851,74.9509125,0.04166,HATLAS J143743.4-002950,-
G15.DR1.14970,221.234558,1.17695701,0.542868018,5.32611561,146.087082,0.040855,HATLAS J144456.2+011037,-
G15.DR1.14972,216.117172,-0.200681999,1.42036653,9.13781929,1108.9762,0.041305,HATLAS J142428.1-001202,-
G15.DR1.14974,213.699112,-0.119177997,1.47348142,9.27657127,1274.27905,0.043614,HATLAS J141447.7-000709,-
G15.DR1.14976,220.756348,0.296867013,1.85584295,10.1033478,1678.34656,0.03301,HATLAS J144301.5+001748,-
G15.DR1.14978,215.378586,0.322162002,1.3085016,8.82199001,913.315491,0.04103,HATLAS J142130.8+001919,-
G15.DR1.14979,219.805161,0.591983974,0.566320002,5.48383904,157.622009,0.040609,HATLAS J143913.2+003531,-
G15.DR1.1498,217.22052,-0.434397995,0.502992034,5.04746294,276.595184,0.090097,HATLAS J142852.9-002603,-
G15.DR1.14982,215.462799,0.667397976,1.31238258,8.83353519,944.143982,0.042171,HATLAS J142151.0+004002,-
G15.DR1.14987,212.42012,1.19099605,2.07710099,10.4741364,2826.4707,0.04183,HATLAS J140940.8+011127,-
G15.DR1.14988,219.484665,-0.746699989,1.08178604,8.06565571,651.367249,0.044623,HATLAS J143756.3-004448,-
G15.DR1.14991,214.421936,0.897372007,3.50639558,11.868124,10176.4961,0.032203,HATLAS J141741.2+005350,-
G15.DR1.14992,212.379257,1.19701099,0.114469998,1.45878279,7.67402267,0.042926,HATLAS J140931.0+011149,-
G15.DR1.14993,218.956955,0.408544987,0.474179,4.837533,113.729652,0.041529,HATLAS J143549.6+002430,-
G15.DR1.14994,215.635361,0.376879007,1.41274714,9.11735916,1105.33044,0.041726,HATLAS J142232.4+002236,-
G15.DR1.14995,214.749008,-0.298821002,0.185310006,2.2544899,14.5087471,0.032084,HATLAS J141859.7-001755,-
G15.DR1.14996,212.522125,-0.66197902,0.0,0.0,0.0,0.042932,HATLAS J141005.3-003943,-
G15.DR1.1500,218.123444,0.0356899984,0.360159993,3.92947268,109.760811,0.067892,HATLAS J143229.6+000208,-
G15.DR1.15001,221.020432,-0.109806001,2.5535152,11.090188,3583.55542,0.03046,HATLAS J144404.9-000635,-
G15.DR1.15005,218.272491,1.11918998,0.109010004,1.3942616,6.93604374,0.042749,HATLAS J143305.3+010709,-
G15.DR1.15006,218.097717,-0.0567440018,1.27467179,8.71965027,674.581665,0.032192,HATLAS J143223.4-000324,-
G15.DR1.15007,219.173904,-0.0895730034,0.848442018,7.07770872,348.328003,0.039952,HATLAS J143641.7-000522,-
G15.DR1.15008,212.496872,-0.00377500011,2.29654002,10.7843275,3748.21704,0.04266,HATLAS J140959.2-000013,-
G15.DR1.15010,212.820847,-0.795706987,2.81616664,11.3521061,6820.65234,0.043697,HATLAS J141117.0-004744,-
G15.DR1.15014,213.305328,0.359239995,0.875077009,7.20345402,389.475006,0.041801,HATLAS J141313.2+002133,-
G15.DR1.15017,220.257858,1.05734003,1.82826161,10.0523319,1603.33484,0.032724,HATLAS J144101.8+010326,-
G15.DR1.1502,220.376709,1.42545903,1.75581872,9.91257954,3057.19067,0.068914,HATLAS J144130.4+012531,-
G15.DR1.15021,220.981277,-0.928093016,0.740999222,6.53070354,225.030823,0.033955,HATLAS J144355.5-005541,-
G15.DR1.15022,220.568314,-0.446289986,1.46074843,9.24393177,906.19574,0.03166,HATLAS J144216.3-002646,-
G15.DR1.15023,216.057083,-0.195630997,0.372680992,4.0356369,72.5318375,0.041926,HATLAS J142413.7-001144,-
G15.DR1.15024,219.689972,1.40125799,0.547787189,5.35956573,128.786377,0.035422,HATLAS J143845.5+012404,-
G15.DR1.15025,213.974899,0.606967986,0.239720002,2.816926,24.0670872,0.032371,HATLAS J141553.9+003625,-
G15.DR1.15026,214.960556,1.38499105,0.101489998,1.30460966,6.31885576,0.044653,HATLAS J141950.5+012305,-
G15.DR1.1503,215.628937,-0.262199014,0.161219999,1.99229014,31.9987755,0.092685,HATLAS J142230.9-001543,-
G15.DR1.15030,219.41452,1.19041395,1.39341784,9.06476688,1084.3606,0.042257,HATLAS J143739.4+011125,-
G15.DR1.15031,213.171616,1.13516104,0.832575023,7.00098896,377.555969,0.044895,HATLAS J141241.1+010806,-
G15.DR1.15032,215.432693,-0.610872984,2.33202744,10.8299971,3663.79785,0.040006,HATLAS J142143.8-003639,-
G15.DR1.15038,214.519119,-0.817762971,0.212050006,2.53592038,18.7814045,0.032136,HATLAS J141804.5-004903,-
G15.DR1.15039,218.080658,1.21190405,1.82028425,10.037365,2049.42651,0.042285,HATLAS J143219.3+011242,-
G15.DR1.15042,215.16571,1.27713501,0.192389995,2.32997274,20.9046726,0.042843,HATLAS J142039.7+011637,-
G15.DR1.15045,216.347748,-0.726562023,1.33924711,8.91218185,989.251282,0.042202,HATLAS J142523.4-004335,-
G15.DR1.1505,217.198776,0.408885986,0.114160001,1.45513272,11.6559591,0.065582,HATLAS J142847.7+002431,-
G15.DR1.15053,217.211029,1.16243601,0.0,0.0,0.0,0.032964,HATLAS J142850.6+010944,-
G15.DR1.15054,214.132629,0.357190013,0.975038648,7.64413071,381.580933,0.03261,HATLAS J141631.8+002125,-
G15.DR1.15057,219.470459,0.404700011,0.898589075,7.31142521,419.291168,0.042557,HATLAS J143752.9+002416,-
G15.DR1.15058,215.657501,-0.514841974,0.573140025,5.52889442,169.039215,0.042515,HATLAS J142237.8-003053,-
G15.DR1.1506,213.539871,-0.476018995,0.121440001,1.54046249,18.9283543,0.094728,HATLAS J141409.5-002833,-
G15.DR1.15061,218.36853,1.29572701,1.65617931,9.70591164,1609.84277,0.04179,HATLAS J143328.4+011744,-
G15.DR1.15063,221.84668,0.252128989,2.03777933,10.4129095,2777.77393,0.043168,HATLAS J144723.2+001507,-
G15.DR1.15064,219.351364,0.282546997,0.32495001,3.6217742,57.1068802,0.04293,HATLAS J143724.3+001657,-
G15.DR1.15065,217.129593,1.36528802,2.48045158,11.0086985,3440.17944,0.031751,HATLAS J142831.1+012155,-
G15.DR1.15066,217.08345,0.702615976,0.331429988,3.67943406,42.9613991,0.031256,HATLAS J142820.0+004209,-
G15.DR1.15067,214.565994,-0.73931402,0.0496499985,0.661006212,1.11011159,0.031891,HATLAS J141815.8-004421,-
G15.DR1.15068,214.818832,0.775802016,0.118639998,1.50774229,7.29032946,0.03806,HATLAS J141916.5+004632,-
G15.DR1.15069,221.000824,-0.416862994,0.558754981,5.43344641,120.186707,0.031831,HATLAS J144400.1-002500,-
G15.DR1.15070,214.874481,-0.949983001,0.359641999,3.92504883,63.2083168,0.03923,HATLAS J141929.8-005659,-
G15.DR1.15071,214.337524,0.658497989,0.800183058,6.8401475,244.493668,0.031608,HATLAS J141721.0+003930,-
G15.DR1.15073,212.322205,-0.756186008,1.76144862,9.92382145,2080.81494,0.046533,HATLAS J140917.3-004522,-
G15.DR1.1508,218.105621,-0.353583008,0.0880699977,1.14233732,7.30691957,0.06814,HATLAS J143225.3-002112,-
G15.DR1.15080,217.984894,-0.0379990004,0.218140006,2.59864354,20.073267,0.032463,HATLAS J143156.3-000216,-
G15.DR1.15083,215.89093,0.336163014,1.82911777,10.0539017,2127.64551,0.043375,HATLAS J142333.8+002010,-
G15.DR1.15084,217.606812,0.920512974,2.79881763,11.3362017,4786.38525,0.031218,HATLAS J143025.6+005513,-
G15.DR1.15085,218.926468,-0.0934299976,2.57562494,11.1139946,5215.77002,0.043321,HATLAS J143542.3-000536,-
G15.DR1.15086,220.649033,1.02311599,0.511238992,5.10620451,102.00602,0.032121,HATLAS J144235.7+010123,-
G15.DR1.15087,213.46727,-0.323018998,0.239721999,2.81694627,30.7351894,0.041339,HATLAS J141352.1-001922,-
G15.DR1.15090,213.207718,-0.468632996,2.32792592,10.8247671,3957.46484,0.0434,HATLAS J141249.8-002807,-
G15.DR1.15095,216.015121,0.297315001,0.492263973,4.97015953,127.789703,0.043366,HATLAS J142403.6+001750,-
G15.DR1.15096,216.468964,1.09249401,2.59709239,11.1368332,4712.74658,0.038196,HATLAS J142552.5+010532,-
G15.DR1.15097,218.875671,-0.714070022,0.358710676,3.91707802,68.1895142,0.042581,HATLAS J143530.1-004250,-
G15.DR1.15099,217.86409,-0.096179001,2.11614656,10.5331259,2046.00562,0.028863,HATLAS J143127.3-000546,-
G15.DR1.151,217.757416,1.242751,0.0260899998,0.353020966,3.82395792,0.235978,HATLAS J143101.7+011433,-
G15.DR1.1510,218.177017,-0.911459029,0.216959998,2.58652854,56.4996262,0.092499,HATLAS J143242.4-005441,-
G15.DR1.15100,214.495514,0.475124002,0.735235989,6.49946451,219.377869,0.033607,HATLAS J141758.9+002830,-
G15.DR1.15101,220.975677,-0.116747998,1.09396148,8.11079311,472.537811,0.031557,HATLAS J144354.1-000700,-
G15.DR1.15108,221.013519,-0.116341002,0.240899995,2.82868409,23.3808651,0.031327,HATLAS J144403.2-000658,-
G15.DR1.15109,216.169952,0.385147005,1.69864714,9.79615307,1599.17944,0.039057,HATLAS J142440.7+002306,-
G15.DR1.15110,219.588028,0.747197986,0.636372983,5.92955732,193.73735,0.039622,HATLAS J143821.1+004449,-
G15.DR1.15111,214.931732,0.996856987,0.126540005,1.59974515,9.65354347,0.044553,HATLAS J141943.6+005948,-
G15.DR1.1512,212.643677,0.298184991,1.71209037,9.82407951,3726.1582,0.089311,HATLAS J141034.4+001753,-
G15.DR1.15120,215.767502,-0.670705974,1.99738348,10.3479786,2459.24756,0.040228,HATLAS J142304.1-004014,-
G15.DR1.15124,217.514099,1.26252198,1.69353688,9.78547573,1318.86108,0.032453,HATLAS J143003.3+011545,-
G15.DR1.15126,215.635345,-0.705079019,0.0544099994,0.722024441,1.76866031,0.042376,HATLAS J142232.4-004218,-
G15.DR1.15128,221.106522,0.0986780003,1.64542043,9.68246555,1207.38428,0.031837,HATLAS J144425.5+000555,-
G15.DR1.15129,220.910446,0.127206996,0.458810002,4.72250938,82.8283768,0.032177,HATLAS J144338.5+000737,-
G15.DR1.1513,216.66629,0.28579101,0.293689996,3.33678269,99.6172409,0.090935,HATLAS J142639.9+001708,-
G15.DR1.15130,217.749756,1.21700096,0.613235831,5.78641033,177.8284,0.039258,HATLAS J143059.9+011301,-
G15.DR1.15137,214.827301,0.0085699996,2.03443217,10.4076138,2019.67224,0.03153,HATLAS J141918.5+000030,-
G15.DR1.15138,220.559219,0.961076975,0.603460014,5.72474623,137.256927,0.03121,HATLAS J144214.2+005739,-
G15.DR1.1514,221.375885,0.433064997,1.71443546,9.82890797,3740.02271,0.089339,HATLAS J144530.2+002559,-
G15.DR1.15140,217.523468,1.15634596,2.34215736,10.842803,2908.15479,0.031377,HATLAS J143005.6+010922,-
G15.DR1.15141,219.976959,-0.399547994,0.537630022,5.29027319,150.311676,0.04281,HATLAS J143954.4-002358,-
G15.DR1.15142,216.697403,0.71588099,2.13824081,10.5657549,3062.14941,0.042043,HATLAS J142647.3+004257,-
G15.DR1.15143,214.481415,0.976145983,1.77617347,9.95273876,1517.87671,0.033265,HATLAS J141755.5+005834,-
G15.DR1.15144,213.433884,-0.0270409994,0.125870004,1.59197998,9.568923,0.044674,HATLAS J141344.1-000137,-
G15.DR1.15145,220.590408,-0.232234001,0.649824977,6.01099205,164.129822,0.032187,HATLAS J144221.6-001356,-
G15.DR1.15146,212.632034,-0.664514005,0.919156432,7.40364075,424.714966,0.041148,HATLAS J141031.6-003952,-
G15.DR1.15149,217.854523,0.78934902,0.331129998,3.67677379,42.5069427,0.030991,HATLAS J143125.0+004721,-
G15.DR1.15150,216.897125,1.47758996,1.78249347,9.9650507,1468.76074,0.031906,HATLAS J142735.3+012839,-
G15.DR1.15151,217.135696,0.578266978,0.606374443,5.74320412,146.039948,0.03298,HATLAS J142832.5+003441,-
G15.DR1.15152,213.589386,0.459596008,1.37017226,9.00024319,1022.83411,0.041398,HATLAS J141421.4+002734,-
G15.DR1.15154,218.592667,-0.261406004,1.72715056,9.85492706,1884.82043,0.04422,HATLAS J143422.2-001541,-
G15.DR1.15158,213.3573,0.980636001,2.08179879,10.4813366,2861.84937,0.042118,HATLAS J141325.7+005850,-
G15.DR1.15159,217.38942,-0.0992769971,2.62592435,11.1669598,4195.62402,0.032955,HATLAS J142933.4-000557,-
G15.DR1.15164,212.304886,-0.179398,1.93653369,10.2461891,2461.25024,0.043529,HATLAS J140913.1-001045,-
G15.DR1.15165,220.915512,-0.464486986,1.51854587,9.38910103,1001.86841,0.03197,HATLAS J144339.7-002752,-
G15.DR1.15166,220.929413,1.38420904,1.18379748,8.42721272,776.629944,0.043659,HATLAS J144343.0+012303,-
G15.DR1.15167,216.078491,1.13652098,0.639289021,5.94732141,223.502487,0.045414,HATLAS J142418.8+010811,-
G15.DR1.15168,217.72406,-0.127434,1.03655446,7.89280033,436.000031,0.032718,HATLAS J143053.7-000738,-
G15.DR1.1517,217.595245,-0.220275998,0.102810003,1.32041311,9.86492825,0.067809,HATLAS J143022.8-001312,-
G15.DR1.15170,217.902008,0.661638021,2.82542491,11.3605661,5110.71094,0.032387,HATLAS J143136.4+003941,-
G15.DR1.15171,213.781479,1.00806201,0.302839994,3.42138553,37.0960197,0.031977,HATLAS J141507.5+010029,-
G15.DR1.15172,214.859787,-0.741455019,2.28560591,10.7700872,2947.04663,0.033937,HATLAS J141926.3-004429,-
G15.DR1.15176,216.91774,1.22379994,0.409115732,4.33521175,67.790329,0.032822,HATLAS J142740.2+011325,-
G15.DR1.15177,215.406235,-0.726320982,0.691115022,6.25316381,235.168427,0.040908,HATLAS J142137.4-004334,-
G15.DR1.15179,221.098892,-0.0852089971,2.92437816,11.447793,5533.42236,0.031655,HATLAS J144423.7-000506,-
G15.DR1.1518,215.112244,-0.195500001,0.160510004,1.98443532,23.3834496,0.068393,HATLAS J142026.9-001143,-
G15.DR1.15180,217.413269,1.25587797,2.37640977,10.8853626,2940.85376,0.03049,HATLAS J142939.1+011521,-
G15.DR1.15182,215.048965,0.00707999989,3.82085872,12.0445051,13630.8291,0.031317,HATLAS J142011.7+000025,-
G15.DR1.15183,219.004501,0.783272982,1.06665409,8.00873756,615.530701,0.043458,HATLAS J143601.0+004659,-
G15.DR1.15187,212.473953,-0.442766011,0.551503003,5.38471317,163.519852,0.044475,HATLAS J140953.7-002633,-
G15.DR1.1519,216.896011,-0.277548999,0.0528700016,0.702327132,3.56955171,0.090786,HATLAS J142735.0-001639,-
G15.DR1.15191,219.289337,0.398660988,0.58405602,5.60021925,175.16185,0.042502,HATLAS J143709.4+002355,-
G15.DR1.15192,213.819321,1.33477604,2.59315515,11.1326666,4131.08545,0.033606,HATLAS J141516.6+012005,-
G15.DR1.15197,213.723206,0.572372973,2.27132034,10.7512636,2721.40649,0.031863,HATLAS J141453.5+003420,-
G15.DR1.15198,212.19931,1.49698901,0.691981971,6.25812483,239.899918,0.041602,HATLAS J140847.8+012949,-
G15.DR1.15202,220.921005,0.601557016,2.6395793,11.181056,4169.20312,0.032262,HATLAS J144341.0+003605,-
G15.DR1.15203,219.992722,1.44109094,2.1017077,10.5115404,2204.69946,0.031653,HATLAS J143958.2+012627,-
G15.DR1.15205,212.724548,-0.844519973,0.0,0.0,0.0,0.042365,HATLAS J141053.8-005040,-
G15.DR1.15207,217.207275,1.26368797,0.447196007,4.6341114,79.0229111,0.032266,HATLAS J142849.7+011549,-
G15.DR1.15208,221.954544,0.378823996,0.612512112,5.78188992,201.113098,0.044527,HATLAS J144749.0+002243,-
G15.DR1.15209,214.643982,0.952014983,2.78517461,11.3234997,5069.40137,0.033554,HATLAS J141834.5+005707,-
G15.DR1.1521,218.530502,-0.70648098,0.245429993,2.87365937,69.3048248,0.089649,HATLAS J143407.3-004223,-
G15.DR1.15211,219.233627,-0.574288011,0.220014408,2.61784887,27.5843868,0.043756,HATLAS J143656.0-003427,-
G15.DR1.15213,212.734283,-0.706645012,1.506387,9.3592062,1294.14294,0.042051,HATLAS J141056.2-004223,-
G15.DR1.15214,214.933243,-0.660225987,2.18200088,10.6287746,2522.14209,0.032861,HATLAS J141943.9-003936,-
G15.DR1.15217,212.592209,0.442505985,0.930892229,7.45533705,479.269897,0.045277,HATLAS J141022.1+002633,-
G15.DR1.15221,218.16481,0.182006001,0.156969994,1.94515681,10.7832785,0.032868,HATLAS J143239.5+001055,-
G15.DR1.15225,219.931732,0.90930599,0.417365015,4.40117073,66.6424789,0.031147,HATLAS J143943.6+005433,-
G15.DR1.15227,217.753922,0.206145003,1.33979833,8.91378498,731.4776,0.031173,HATLAS J143100.9+001222,-
G15.DR1.15228,218.759399,1.16329002,0.784941673,6.76244211,314.713989,0.042347,HATLAS J143502.2+010947,-
G15.DR1.1523,212.45285,1.29257202,0.112489998,1.43544149,15.0626774,0.087484,HATLAS J140948.6+011733,-
