IDNAME,RA,Dec,z,LookbackTime,SFR,F500,Z_PHOT,F350,alpha250350,Z_SPEC,F250,NAME_IAU,FeatureType,FeatureName,FeatureZopt,FeatureZsubmm
G15.DR1.10207,212.605545,0.783088982,0.179619998,2.19331145,20.7908344,0.013976,0.03771550427489867,0.028149,1.6415229971500676,0.17962,0.048903,HATLAS J141025.3+004659,-,,0.0,0.0
G15.DR1.10208,213.910507,0.815136015,0.184520006,2.24602175,16.3727264,0.01161137,-1.9610876225405685,0.01343748,2.9740584150270455,0.18452,0.036552,HATLAS J141538.5+004854,-,,0.0,0.0
G15.DR1.1021,218.153412,1.37748003,0.138109997,1.73273718,27.4335098,0.00441,-1.9420105867782462,0.03959,2.9613403911854976,0.13811,0.107231,HATLAS J143236.8+012238,-,,0.0,0.0
G15.DR1.10210,214.552444,-0.554775,2.61704898,11.1577682,4543.80664,0.03127206,2.5106225046382358,0.03615204,-0.0070816697588239035,-99.0,0.036066,HATLAS J141812.5-003317,-,,0.0,0.0
G15.DR1.10214,216.98172,1.01644397,0.344379991,3.79327273,54.1628304,0.0146178,0.9674445307639192,0.02588244,1.0217036461573872,0.34438,0.036501,HATLAS J142755.6+010059,-,,0.0,0.0
G15.DR1.10216,221.880875,-0.0879980028,1.97428977,10.3099232,2783.8938,0.029767,2.1503387855520177,0.043362,0.23310747629865475,-99.0,0.0469,HATLAS J144731.4-000516,-,,0.0,0.0
G15.DR1.10217,220.086502,1.02118397,1.17884803,8.41052628,647.789307,0.01121149,1.7854426301429611,0.03134993,0.47637157990469264,-99.0,0.0368,HATLAS J144020.7+010116,-,,0.0,0.0
G15.DR1.10218,215.961838,0.570065022,2.22894359,10.6941538,3890.78613,0.033375,2.9112329912289097,0.052554,-0.27415532748593974,-99.0,0.047923,HATLAS J142350.8+003412,-,,0.0,0.0
G15.DR1.10219,221.297531,0.0949489996,1.27388442,8.71723652,740.849121,0.01419565,1.3824471386879535,0.02755771,0.7450352408746976,-99.0,0.035409,HATLAS J144511.4+000541,-,,0.0,0.0
G15.DR1.1022,214.827621,-0.804898977,0.315573007,3.53747702,99.2503891,0.007239,-0.675659874648205,0.03892,2.117106583098803,0.38657,0.079349,HATLAS J141918.6-004817,-,,0.0,0.0
G15.DR1.10223,217.421463,1.04870296,1.79461622,9.98849297,1772.328,0.02116556,2.2014465627069892,0.03541223,0.19903562486200713,-99.0,0.037865,HATLAS J142941.1+010255,-,,0.0,0.0
G15.DR1.10225,220.046783,-0.230064005,0.670388579,6.1330533,261.598663,0.011135,0.3218046695178107,0.029692,1.4521302203214594,-99.0,0.048399,HATLAS J144011.2-001348,-,,0.0,0.0
G15.DR1.10230,219.603516,1.235636,1.83149767,10.0583925,1796.47937,0.02205262,1.7632062105431148,0.03094643,0.49119585963792356,-99.0,0.036508,HATLAS J143824.8+011408,-,,0.0,0.0
G15.DR1.10231,219.756348,1.00077295,0.317259997,3.55271506,47.1172447,0.00425739,-1.10075613964145,0.01658856,2.4005040930943,0.31726,0.037204,HATLAS J143901.5+010002,-,,0.0,0.0
G15.DR1.10232,215.331711,-0.640491009,1.23506713,8.59542656,757.569397,0.01743517,0.7575715310463915,0.02622442,1.1616189793024057,-99.0,0.038766,HATLAS J142119.6-003825,-,,0.0,0.0
G15.DR1.10233,214.157242,1.46108997,0.719865978,6.4150672,246.410049,0.00575481,-1.2223065814408036,0.01711168,2.4815377209605356,-99.0,0.039438,HATLAS J141637.7+012739,-,,0.0,0.0
G15.DR1.10234,212.822098,0.057542,0.441956699,4.5938139,116.626656,0.012706,-0.7012063441646634,0.023748,2.1341375627764423,-99.0,0.048695,HATLAS J141117.3+000327,-,,0.0,0.0
G15.DR1.10235,212.576462,-0.683166027,1.07516003,8.04083729,737.915222,0.025962,0.932452948394404,0.036025,1.045031367737064,1.07516,0.051205,HATLAS J141018.3-004059,-,,0.0,0.0
G15.DR1.10236,213.955933,1.36978197,3.14538145,11.6244402,8212.47852,0.04205757,2.0322131214038133,0.03366814,0.31185791906412447,-99.0,0.037393,HATLAS J141549.4+012211,-,,0.0,0.0
G15.DR1.10237,212.738327,1.39910495,0.675160587,6.16096067,259.191071,0.015575,-0.3612272499599589,0.024802,1.9074848333066392,-99.0,0.047122,HATLAS J141057.1+012356,-,,0.0,0.0
G15.DR1.1024,214.057663,-0.76936698,2.02890778,10.3987989,6799.08936,0.071253,1.8014660653862407,0.091361,0.46568928974250623,-99.0,0.106859,HATLAS J141613.8-004609,-,,0.0,0.0
G15.DR1.10240,221.005478,0.282184988,0.388880014,4.17051697,68.9616852,0.00686434,-0.1321073773441137,0.02035631,1.7547382515627423,0.38888,0.036738,HATLAS J144401.3+001655,-,,0.0,0.0
G15.DR1.102416,213.451721,0.967788994,3.8676219,12.0683498,7694.08008,0.02143625,6.161229541293384,0.03847697,-2.4408196941955893,-99.0,0.016925,HATLAS J141348.4+005804,-,,0.0,0.0
G15.DR1.10242,214.474274,0.860886991,1.19807816,8.47495651,654.293701,0.01152206,1.71522318178875,0.03005747,0.5231845454741667,-99.0,0.035843,HATLAS J141753.8+005139,-,,0.0,0.0
G15.DR1.10244,219.516617,0.893612027,0.134519994,1.69169283,11.8212156,0.021168,0.6373573237217349,0.031966,1.24176178418551,0.13452,0.048545,HATLAS J143803.9+005337,-,,0.0,0.0
G15.DR1.10245,215.004898,-0.794992983,0.481357992,4.89054251,103.376381,0.03141108,2.864302383188601,0.03973169,-0.24286825545906737,-99.0,0.036614,HATLAS J142001.1-004741,-,,0.0,0.0
G15.DR1.1025,218.653625,1.02619505,0.245379999,2.87316704,79.4632721,0.036593,0.0007433867750927803,0.058705,1.6661710754832715,0.24538,0.102837,HATLAS J143436.8+010134,-,,0.0,0.0
G15.DR1.10251,216.474655,1.40990996,1.29875803,8.79283524,793.598816,0.01540156,1.2719523862322624,0.0275322,0.8186984091784917,-99.0,0.036264,HATLAS J142553.9+012435,-,,0.0,0.0
G15.DR1.10252,213.496887,1.17255402,0.525581002,5.20695734,129.049683,0.00401195,1.6749040331009977,0.03192677,0.5500639779326681,-99.0,0.038418,HATLAS J141359.2+011021,-,,0.0,0.0
G15.DR1.102522,221.659271,1.38371694,3.10189748,11.5915146,3933.2981,0.01646493,5.247537908721733,0.03472294,-1.831691939147822,-99.0,0.018748,HATLAS J144638.2+012301,-,,0.0,0.0
G15.DR1.10253,214.751938,0.322385013,2.07390261,10.4692469,2376.99561,0.02430569,1.8780000566991608,0.0307134,0.4146666288672261,0.37157,0.035312,HATLAS J141900.4+001920,-,,0.0,0.0
G15.DR1.10254,221.082962,-0.34997499,1.48326421,9.30138397,1132.00073,0.02209446,0.30221182564973503,0.02330238,1.46519211623351,-99.0,0.038151,HATLAS J144419.9-002059,-,,0.0,0.0
G15.DR1.102546,221.189713,0.378580987,3.45790815,11.8382225,4338.28613,0.01325862,6.084131133360926,0.03207261,-2.389420755573951,-99.0,0.014354,HATLAS J144445.5+002242,-,,0.0,0.0
G15.DR1.10255,217.44606,0.380021006,0.156069994,1.93514168,11.7545738,0.01634501,1.5594560678905274,0.0293833,0.6270292880729817,0.15607,0.036285,HATLAS J142947.0+002248,-,,0.0,0.0
G15.DR1.10257,218.732162,0.716953993,1.09064734,8.09857082,726.610352,0.019342,0.673239933061875,0.032456,1.2178400446254167,-99.0,0.048894,HATLAS J143455.7+004301,-,,0.0,0.0
G15.DR1.10258,220.92897,0.435842991,0.296180576,3.3599112,41.2360458,0.00452478,-0.2991601450896044,0.01983819,1.8661067633930697,-99.0,0.03717,HATLAS J144342.9+002609,-,,0.0,0.0
G15.DR1.10259,215.964493,1.207304,0.862436116,7.14421606,447.694519,0.013311,0.8223865035696216,0.033959,1.1184089976202523,-99.0,0.049475,HATLAS J142351.4+011226,-,,0.0,0.0
G15.DR1.10260,219.734055,-0.119108997,1.962075,10.2895479,2717.70312,0.030025,1.9067269073316537,0.040712,0.3955153951122309,-99.0,0.046507,HATLAS J143856.1-000708,-,,0.0,0.0
G15.DR1.10261,215.978165,0.414460987,1.07494128,8.0399828,721.96344,0.014107,1.5340116053521866,0.040359,0.6439922630985422,-99.0,0.050124,HATLAS J142354.7+002452,-,,0.0,0.0
G15.DR1.10262,216.644257,1.083812,1.66629922,9.72769547,1488.12695,0.01703805,2.7966719984822377,0.04068968,-0.1977813323214918,-99.0,0.03807,HATLAS J142634.6+010501,-,,0.0,0.0
G15.DR1.10265,217.525894,0.868587971,0.489540756,4.95037937,107.092285,0.00228447,0.6866776411558635,0.02438519,1.2088815725627577,-99.0,0.036625,HATLAS J143006.2+005206,-,,0.0,0.0
G15.DR1.10266,214.574738,0.441863,0.125780001,1.59093547,7.68920803,0.00959283,-2.6260137870663014,0.01138617,3.4173425247108677,0.12578,0.035954,HATLAS J141817.9+002630,-,,0.0,0.0
G15.DR1.10267,221.776352,1.22403705,0.945842326,7.52029133,549.713684,0.02226,-0.34786349111867043,0.026513,1.8985756607457804,-99.0,0.050222,HATLAS J144706.3+011326,-,,0.0,0.0
G15.DR1.10270,213.767075,-0.448377997,0.772899985,6.70009232,343.289093,0.011983,1.0213118256458473,0.034178,0.9857921162361017,0.7729,0.047621,HATLAS J141504.0-002654,-,,0.0,0.0
G15.DR1.10272,219.951126,1.17584801,1.62276506,9.63249874,1329.34277,0.01654406,2.4977962174228865,0.03622109,0.001469188384742377,-99.0,0.036239,HATLAS J143948.2+011033,-,,0.0,0.0
G15.DR1.10276,216.320786,-0.318581998,0.460716009,4.73688984,127.142151,0.001035,-3.138447897329862,0.013805,3.758965264886575,-99.0,0.048902,HATLAS J142516.9-001906,-,,0.0,0.0
G15.DR1.10279,214.451309,-0.278052002,0.540863991,5.31243515,135.965302,-0.0002777489738208758,-0.37648442471000987,0.02012546,1.9176562831400066,-99.0,0.038368,HATLAS J141748.3-001640,-,,0.0,0.0
G15.DR1.10280,216.784836,0.702072978,1.64934289,9.69105434,1471.30579,0.02106049,1.5773453875645966,0.03137471,0.6151030749569355,-99.0,0.038589,HATLAS J142708.3+004207,-,,0.0,0.0
G15.DR1.10282,214.674942,0.0544739999,1.64132965,9.67354584,1327.58618,0.02140373,0.7079784908257731,0.02356472,1.1946810061161512,-99.0,0.035224,HATLAS J141841.9+000316,-,,0.0,0.0
G15.DR1.10283,214.908676,-0.237701997,2.01826859,10.3818169,2336.42627,0.0239943,2.275376452943698,0.03538918,0.1497490313708679,-99.0,0.037218,HATLAS J141938.0-001415,-,,0.0,0.0
G15.DR1.10285,217.748352,0.195855007,0.1184,1.50493288,6.98121643,0.01233896,1.1569679495152814,0.02708419,0.8953547003231457,0.1184,0.036606,HATLAS J143059.6+001145,-,,0.0,0.0
G15.DR1.10286,213.143188,-0.58238101,0.126619995,1.60067081,10.161705,0.018365,0.5330285804713828,0.030126,1.3113142796857449,0.12662,0.046834,HATLAS J141234.3-003456,-,,0.0,0.0
G15.DR1.10287,216.878662,-0.215198994,2.66920924,11.2111359,6411.64551,0.04242,2.613481837616522,0.049295,-0.07565455841101477,-99.0,0.048056,HATLAS J142730.8-001254,-,,0.0,0.0
G15.DR1.10288,218.128952,-0.72291702,0.616878986,5.80922079,167.696396,0.01963716,1.5702327360170285,0.02961839,0.6198448426553143,-99.0,0.036487,HATLAS J143230.9-004322,-,,0.0,0.0
G15.DR1.10289,214.716095,1.00395203,1.87382126,10.1359634,2321.26709,0.026089,2.2878097955716195,0.042504,0.14146013628558712,-99.0,0.044576,HATLAS J141851.8+010014,-,,0.0,0.0
G15.DR1.10291,220.553101,-0.666441023,0.555288553,5.41020918,157.139664,0.008684,0.07083817979289941,0.024375,1.6194412134714005,0.79344,0.042033,HATLAS J144212.7-003959,-,,0.0,0.0
G15.DR1.10292,220.815643,-0.815356016,0.309969991,3.48662138,44.0541534,0.00834374,-1.5024215732282276,0.01486103,2.6682810488188182,0.30997,0.036472,HATLAS J144315.7-004855,-,,0.0,0.0
G15.DR1.10294,217.936249,0.326162994,1.22778821,8.57204437,705.291016,0.01589813,0.8675160688682975,0.02534825,1.0883226207544683,-99.0,0.036558,HATLAS J143144.6+001934,-,,0.0,0.0
G15.DR1.102945,212.765671,-0.222341999,3.2298708,11.6860867,4774.92969,0.01934259,4.959722958134232,0.03465467,-1.6398153054228213,-99.0,0.019959,HATLAS J141103.7-001320,-,,0.0,0.0
G15.DR1.10295,220.475876,1.27309597,0.26739642,3.08804154,33.319046,0.0028846,-0.08668595714210525,0.02040636,1.7244573047614036,-99.0,0.036455,HATLAS J144154.2+011623,-,,0.0,0.0
G15.DR1.10298,219.211166,0.750158012,0.384640008,4.13547373,90.8658524,0.016779,-1.5499395147755095,0.020029,2.6999596765170066,0.38464,0.049682,HATLAS J143650.6+004500,-,,0.0,0.0
G15.DR1.10299,217.867737,-0.807605982,0.594889998,5.67011642,155.491669,0.01085142,0.83046102162791,0.02505385,1.1130259855813933,-99.0,0.036435,HATLAS J143128.2-004827,-,,0.0,0.0
G15.DR1.1030,218.514908,0.0428729989,2.55421329,11.0909233,12163.7246,0.086625,2.4979284693845627,0.103274,0.001381020410291579,-99.0,0.103322,HATLAS J143403.5+000234,-,,0.0,0.0
G15.DR1.10301,213.135269,0.0437490009,0.124930002,1.58107281,10.6207113,0.007851,-0.6237163715884257,0.025009,2.0824775810589506,0.12493,0.050397,HATLAS J141232.4+000237,-,,0.0,0.0
G15.DR1.10302,218.217545,-0.0103089996,1.41011894,9.1102562,1012.83868,0.01660871,1.6868154320613233,0.03196636,0.5421230452924511,-99.0,0.038363,HATLAS J143252.2-000037,-,,0.0,0.0
G15.DR1.10304,220.184692,0.940217018,0.119280003,1.51523352,7.23955917,-0.0076338,-4.5916314921095225,0.00761248,4.727754328073015,0.11928,0.037358,HATLAS J144044.3+005624,-,,0.0,0.0
G15.DR1.10308,219.415375,1.092893,0.328960001,3.65751314,64.8159103,0.015083,-0.21293366323159546,0.025938,1.8086224421543968,0.32896,0.047668,HATLAS J143739.6+010534,-,,0.0,0.0
G15.DR1.1031,217.543442,0.0868590027,1.64746976,9.68695736,2891.13184,0.039494,1.942356489202124,0.067063,0.3717623405319174,-99.0,0.075999,HATLAS J143010.4+000512,-,,0.0,0.0
G15.DR1.10314,214.424927,0.533285975,0.118220001,1.50282419,7.18697929,0.00397946,-0.5257765986794865,0.01917909,2.0171843991196576,0.11822,0.037809,HATLAS J141741.9+003159,-,,0.0,0.0
G15.DR1.10317,217.472,1.00572205,2.39060664,10.9027414,3703.62109,0.02958065,2.378346656324772,0.03676784,0.08110222911681872,-99.0,0.037785,HATLAS J142953.2+010020,-,,0.0,0.0
G15.DR1.103171,215.117477,0.200856999,5.16849089,12.5588856,30992.1191,0.04374988,2.5215518460046566,0.01828217,-0.014367897336437792,-99.0,0.018194,HATLAS J142028.1+001203,-,,0.0,0.0
G15.DR1.10321,220.389908,-0.00381999998,0.308941007,3.47724438,43.4728584,0.02606464,2.6287954155411217,0.03707891,-0.0858636103607479,-99.0,0.036023,HATLAS J144133.5-000013,-,,0.0,0.0
G15.DR1.10323,215.088959,-0.730041027,0.391254008,4.19005585,72.2840424,0.00232424,0.4338015805348374,0.02402877,1.377465612976775,-99.0,0.038196,HATLAS J142021.3-004348,-,,0.0,0.0
G15.DR1.10324,216.253067,1.18894804,0.298819989,3.38433743,56.4234009,0.016218,1.294620644010105,0.03802,0.8035862373265967,0.29882,0.049824,HATLAS J142500.7+011120,-,,0.0,0.0
G15.DR1.10325,215.328705,-0.596186996,2.53484082,11.0697021,4291.25,0.02964891,3.3517841318751156,0.04513262,-0.5678560879167439,-99.0,0.037283,HATLAS J142118.8-003546,-,,0.0,0.0
G15.DR1.10327,220.845627,-0.647875011,0.150619999,1.87423337,11.1067858,0.00561248,-1.1627976902737327,0.01604446,2.441865126849155,0.15062,0.036488,HATLAS J144322.9-003852,-,,0.0,0.0
G15.DR1.10331,220.790359,0.596095026,1.20932662,8.51206684,658.419556,0.01421811,1.0950582345644904,0.02576281,0.9366278436236731,-99.0,0.035307,HATLAS J144309.6+003545,-,,0.0,0.0
G15.DR1.10332,220.506989,1.34978294,1.01916957,7.82411671,470.081329,0.01235326,0.8741499533990311,0.02541308,1.0839000310673126,-99.0,0.036597,HATLAS J144201.6+012059,-,,0.0,0.0
G15.DR1.10335,216.082413,-0.0547679998,2.48847365,11.0178432,5310.2959,0.037967,3.1121186850809557,0.055683,-0.4080791233873038,-99.0,0.048539,HATLAS J142419.7-000317,-,,0.0,0.0
G15.DR1.10336,215.619675,0.292834997,0.394069999,4.2131505,95.4333191,0.005634,-3.1744441647075066,0.013883,3.782962776471671,0.39407,0.049577,HATLAS J142228.7+001734,-,,0.0,0.0
G15.DR1.103374,218.378571,-0.716822028,3.84886861,12.058877,7271.97217,0.02079503,5.791405629160119,0.03410819,-2.1942704194400795,-99.0,0.016301,HATLAS J143330.8-004300,-,,0.0,0.0
G15.DR1.10338,215.01088,0.580262005,1.08695376,8.08488846,698.645569,0.01055,1.9429791452865912,0.041844,0.37134723647560586,-99.0,0.047413,HATLAS J142002.6+003448,-,,0.0,0.0
G15.DR1.10341,217.995453,0.361106992,0.257910013,2.99620962,31.2717266,0.00329848,-0.3551450984639031,0.01931233,1.903430065642602,0.25791,0.036642,HATLAS J143158.9+002139,-,,0.0,0.0
G15.DR1.10343,216.170898,-0.866223991,0.109329998,1.39805484,7.53340387,0.018192,0.515579215166226,0.029563,1.3229471898891827,0.10933,0.046139,HATLAS J142441.0-005158,-,,0.0,0.0
G15.DR1.10345,213.132538,1.37983096,0.0909616575,1.17755342,5.54322481,-0.006096,0.3207553095818807,0.02985,1.4528297936120795,0.29321,0.048668,HATLAS J141231.8+012247,-,,0.0,0.0
G15.DR1.10346,214.668259,-0.994053006,0.197659999,2.38570309,19.381258,0.03443305,3.0950296420014087,0.04338608,-0.3966864280009392,0.19766,0.037965,HATLAS J141840.3-005938,-,,0.0,0.0
G15.DR1.10347,218.375046,1.34995103,1.43853462,9.18605232,1381.16284,0.021465,1.8467205383742737,0.04315,0.4355196410838175,-99.0,0.04996,HATLAS J143330.0+012059,-,,0.0,0.0
G15.DR1.10348,214.506882,0.171811998,0.304060012,3.43258882,42.5706139,-0.0014092,-3.281783680350797,0.00993826,3.8545224535671982,0.30406,0.036355,HATLAS J141801.6+001018,-,,0.0,0.0
G15.DR1.1035,216.081802,0.249522999,0.103160001,1.32459867,15.2198734,0.065763,1.3489897492684557,0.080894,0.7673401671543629,0.10316,0.104724,HATLAS J142419.6+001458,-,,0.0,0.0
G15.DR1.10350,219.135559,0.580410004,1.35442567,8.95575333,1179.9574,0.019746,1.7238204293330657,0.041181,0.5174530471112896,-99.0,0.049013,HATLAS J143632.5+003449,-,,0.0,0.0
G15.DR1.10352,219.393936,1.23974097,2.8099134,11.346365,7130.40088,0.042836,2.891413609491381,0.050288,-0.2609424063275872,0.03423,0.046061,HATLAS J143734.5+011423,-,,0.0,0.0
G15.DR1.10353,213.1091,-0.994503975,1.66997027,9.73558998,1821.23853,0.022498,2.42924552136086,0.045631,0.04716965242609323,-99.0,0.046361,HATLAS J141226.1-005940,-,,0.0,0.0
G15.DR1.10356,217.111252,0.677807987,1.13892353,8.27278423,583.85675,0.01432031,0.8301403321866982,0.02458793,1.1132397785422012,0.62164,0.03576,HATLAS J142826.7+004040,-,,0.0,0.0
G15.DR1.10357,213.821518,0.375461996,0.907254815,7.35056448,380.218475,0.00983048,1.0304491395953257,0.02727854,0.9797005736031162,-99.0,0.03793,HATLAS J141517.1+002231,-,,0.0,0.0
G15.DR1.10359,213.794174,-0.325706989,1.33791232,8.90834236,1126.19934,0.024362,0.6304476641433643,0.031666,1.2463682239044238,0.08661,0.048164,HATLAS J141510.6-001932,-,,0.0,0.0
G15.DR1.1036,218.309036,-0.677258015,0.342299998,3.77511501,121.757202,0.003166,-0.9766333991480272,0.038158,2.3177555994320183,0.3423,0.083229,HATLAS J143314.1-004038,-,,0.0,0.0
G15.DR1.10360,212.044434,-0.367967993,0.158450007,1.96160126,16.5673447,0.014774,0.2063262927246674,0.02957,1.5291158048502216,0.15845,0.049465,HATLAS J140810.6-002204,-,,0.0,0.0
G15.DR1.10364,218.425674,-0.627089977,2.48543334,11.0144215,4114.90576,0.03124347,2.186850161543572,0.03516597,0.20876655897095184,0.19811,0.037725,HATLAS J143342.1-003737,-,,0.0,0.0
G15.DR1.10365,214.60881,-0.0330629982,1.69385386,9.78615189,1548.26233,0.02240998,1.2230796966101862,0.02859572,0.8512802022598759,-99.0,0.03808,HATLAS J141826.1-000159,-,,0.0,0.0
G15.DR1.10366,213.800323,0.592337012,3.8857193,12.0774145,16836.5977,0.05280389,4.402545213857763,0.05571132,-1.2683634759051758,-99.0,0.036358,HATLAS J141512.0+003532,-,,0.0,0.0
G15.DR1.10368,217.500397,0.85502702,2.01652026,10.3789511,2270.96118,0.02403916,1.939392209837043,0.03196909,0.37373852677530467,-99.0,0.036253,HATLAS J143000.0+005118,-,,0.0,0.0
G15.DR1.1037,215.083649,0.0417790003,0.277550012,3.18509626,73.2926102,0.018844,-0.06050175112479961,0.042034,1.707001167416533,0.27755,0.074652,HATLAS J142020.0+000230,-,,0.0,0.0
G15.DR1.10372,219.060516,-0.341410011,1.5585593,9.48524094,1562.80908,0.02679,0.7967928817099805,0.03201,1.1354714121933462,-99.0,0.046904,HATLAS J143614.5-002029,-,,0.0,0.0
G15.DR1.10373,213.137573,-0.328384995,0.673877895,6.15347528,258.897766,0.009092,0.5806486896715626,0.030746,1.2795675402189584,-99.0,0.04729,HATLAS J141233.0-001942,-,,0.0,0.0
G15.DR1.10374,220.052261,0.373495013,0.484946012,4.91685534,101.533859,0.00437559,-3.5092410431677177,0.00922804,4.006160695445145,-99.0,0.035524,HATLAS J144012.5+002224,-,,0.0,0.0
G15.DR1.10377,215.06868,0.205850005,0.150279999,1.87042284,12.3833332,0.014915,1.1915531335317922,0.030485,0.8722979109788053,0.15028,0.040884,HATLAS J142016.4+001221,-,,0.0,0.0
G15.DR1.10378,217.653992,-0.0262180008,0.653222024,6.03138399,189.811676,0.00452955,0.8797286762928762,0.02567017,1.0801808824714159,-99.0,0.036921,HATLAS J143036.9-000134,-,,0.0,0.0
G15.DR1.10379,220.875458,0.0391989984,1.90181417e-08,2.62049269e-07,1.95106884e-13,-0.000257255990631639,-4.543728798356925,0.0075699,4.6958191989046165,0.29793,0.036752,HATLAS J144330.1+000221,-,,0.0,0.0
G15.DR1.1038,217.672699,1.13550496,1.76096654,9.92283249,3347.74536,0.045506,1.133086160424598,0.055133,0.9112758930502679,-99.0,0.074916,HATLAS J143041.4+010807,-,,0.0,0.0
G15.DR1.10384,218.309387,-0.1259,1.77147567,9.94356918,1666.90747,0.02201465,1.4889186297336088,0.02930384,0.6740542468442609,-99.0,0.036764,HATLAS J143314.2-000733,-,,0.0,0.0
G15.DR1.10385,220.462585,0.966416001,1.56172454,9.4926939,1148.74915,0.01737041,1.6208532650019452,0.02816351,0.5860978233320365,-99.0,0.034303,HATLAS J144151.0+005759,-,,0.0,0.0
G15.DR1.10386,220.319717,-0.555372,0.558830023,5.43395901,186.739822,0.012116,-0.8008230999756778,0.023579,2.2005487333171185,0.55883,0.049441,HATLAS J144116.7-003319,-,,0.0,0.0
G15.DR1.10389,219.715286,-0.701004028,1.23837638,8.60596848,955.397583,0.015407,2.007527556273092,0.043484,0.32831496248460523,-99.0,0.048563,HATLAS J143851.6-004203,-,,0.0,0.0
G15.DR1.1039,216.369217,-0.0231769998,0.054680001,0.72547394,4.12310362,0.008419,-1.7627451357868207,0.03758,2.8418300905245473,0.05468,0.097775,HATLAS J142528.6-000123,-,,0.0,0.0
G15.DR1.10390,214.381241,0.759912014,0.174879998,2.14199567,14.4448824,0.01078161,-1.0226456328954763,0.01623471,2.3484304219303174,0.17488,0.035778,HATLAS J141731.4+004535,-,,0.0,0.0
G15.DR1.10392,219.488586,1.31150997,1.32134545,8.86002541,942.850586,0.02066,0.6590857475819534,0.02744,1.2272761682786977,-99.0,0.041469,HATLAS J143757.2+011841,-,,0.0,0.0
G15.DR1.10393,217.254333,1.43360996,1.07576168,8.04308605,528.251343,0.0169,-0.012871886454883352,0.02083242,1.6752479243032554,-99.0,0.036605,HATLAS J142901.0+012600,-,,0.0,0.0
